rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Desulfotomaculum,10,Peptococcaceae,-0.711377,-0.183965,4.971712
genus,Desulfofundulus,7,Peptococcaceae,-0.720852,-0.174818,4.957185
genus,Halobacillus,25,Bacillaceae,-0.758939,-0.172901,5.046605
genus,Leifsonia,39,Microbacteriaceae,-0.710274,-0.135781,4.752363
genus,Lactobacillus,159,Lactobacillaceae,-0.737833,-0.178751,5.024909
genus,Levilactobacillus,29,Lactobacillaceae,-0.744279,-0.160672,4.957056
genus,Lentilactobacillus,16,Lactobacillaceae,-0.742501,-0.172605,5.0059
genus,Lacticaseibacillus,29,Lactobacillaceae,-0.736917,-0.164343,4.931414
genus,Lactiplantibacillus,17,Lactobacillaceae,-0.739508,-0.16771,4.964978
genus,Limosilactobacillus,26,Lactobacillaceae,-0.754662,-0.163307,5.009674
genus,Latilactobacillus,6,Lactobacillaceae,-0.730259,-0.18028,5.001814
genus,Ligilactobacillus,15,Lactobacillaceae,-0.736077,-0.17929,5.035561
genus,Companilactobacillus,34,Lactobacillaceae,-0.733807,-0.183417,5.035951
genus,Amylolactobacillus,2,Lactobacillaceae,-0.72891,-0.183348,5.030707
genus,Loigolactobacillus,8,Lactobacillaceae,-0.73009,-0.1791,4.987538
genus,Fructilactobacillus,4,Lactobacillaceae,-0.738274,-0.172914,5.020567
genus,Liquorilactobacillus,12,Lactobacillaceae,-0.721716,-0.197398,5.049372
genus,Kandleria,1,Coprobacillaceae,-0.759634,-0.186675,5.114196
genus,Fructobacillus,6,Lactobacillaceae,-0.726419,-0.16708,4.952615
genus,Listeria,38,Listeriaceae,-0.730528,-0.188993,5.037344
genus,Renibacterium,1,Micrococcaceae,-0.701524,-0.145836,4.777724
genus,Erysipelothrix,18,Erysipelotrichaceae,-0.745522,-0.182556,5.058446
genus,Kurthia,9,Planococcaceae,-0.733427,-0.188734,5.046579
genus,Alloiococcus,1,Carnobacteriaceae,-0.743881,-0.153008,4.990939
genus,Actinomyces,91,Actinomycetaceae,-0.706125,-0.121494,4.731076
genus,Actinobaculum,5,Actinomycetaceae,-0.719912,-0.118418,4.761619
genus,Schaalia,15,Actinomycetaceae,-0.716688,-0.126866,4.771843
genus,Trueperella,7,Actinomycetaceae,-0.721755,-0.134912,4.803002
genus,Arthrobacter,237,Micrococcaceae,-0.712671,-0.134982,4.758451
genus,Pseudarthrobacter,27,Micrococcaceae,-0.712695,-0.135409,4.751247
genus,Bifidobacterium,139,Bifidobacteriaceae,-0.743527,-0.120046,4.828044
genus,Corynebacterium,332,Corynebacteriaceae,-0.723205,-0.128109,4.793673
genus,Brevibacterium,56,Brevibacteriaceae,-0.711328,-0.12766,4.759584
genus,Cellulosimicrobium,15,Promicromonosporaceae,-0.702804,-0.111514,4.670448
genus,Oerskovia,11,Cellulomonadaceae,-0.700688,-0.122694,4.691459
genus,Holdemanella,3,Erysipelotrichaceae,-0.758973,-0.182092,5.093702
genus,Propionibacterium,16,Propionibacteriaceae,-0.740765,-0.115567,4.767897
genus,Cutibacterium,7,Propionibacteriaceae,-0.722525,-0.12426,4.780686
genus,Acidipropionibacterium,5,Propionibacteriaceae,-0.716063,-0.118857,4.745586
genus,Arachnia,3,Propionibacteriaceae,-0.716861,-0.13131,4.789698
genus,Propioniferax,1,Propionibacteriaceae,-0.730386,-0.114443,4.766992
genus,Mycobacterium,276,Mycobacteriaceae,-0.727868,-0.122531,4.75145
genus,Mycolicibacterium,124,Mycobacteriaceae,-0.725293,-0.124926,4.755285
genus,Mycobacteroides,23,Mycobacteriaceae,-0.726506,-0.128557,4.776423
genus,Mycolicibacter,14,Mycobacteriaceae,-0.724731,-0.117115,4.715866
genus,Mycolicibacillus,2,Mycobacteriaceae,-0.722511,-0.121075,4.737484
genus,Amycolatopsis,90,Pseudonocardiaceae,-0.71746,-0.125094,4.749026
genus,Actinokineospora,14,Pseudonocardiaceae,-0.706803,-0.121134,4.712309
genus,Nocardia,124,Nocardiaceae,-0.721447,-0.121291,4.752648
genus,Rhodococcus,234,Nocardiaceae,-0.711615,-0.126179,4.744351
genus,Saccharopolyspora,25,Pseudonocardiaceae,-0.724697,-0.112754,4.751402
genus,Nocardioides,175,Nocardioidaceae,-0.713014,-0.118092,4.730048
genus,Pseudonocardia,53,Pseudonocardiaceae,-0.706457,-0.112262,4.689298
genus,Actinopolyspora,13,Actinopolysporaceae,-0.730561,-0.095332,4.747716
genus,Saccharomonospora,13,Pseudonocardiaceae,-0.720901,-0.110676,4.744275
genus,Frankia,54,Frankiaceae,-0.709224,-0.113156,4.696317
genus,Geodermatophilus,25,Geodermatophilaceae,-0.698578,-0.117043,4.679509
genus,Dermatophilus,1,Dermatophilaceae,-0.713836,-0.125016,4.765961
genus,Actinoplanes,49,Micromonosporaceae,-0.716994,-0.123278,4.736045
genus,Micromonospora,181,Micromonosporaceae,-0.719034,-0.119358,4.73523
genus,Streptomyces,1689,Streptomycetaceae,-0.723936,-0.109798,4.725478
genus,Kitasatospora,36,Streptomycetaceae,-0.720749,-0.115332,4.714032
genus,Streptoalloteichus,2,Pseudonocardiaceae,-0.740631,-0.117217,4.803476
genus,Actinomadura,68,Thermomonosporaceae,-0.722324,-0.113527,4.733955
genus,Thermomonospora,6,Thermomonosporaceae,-0.72481,-0.106554,4.743241
genus,Microtetraspora,4,Streptosporangiaceae,-0.721758,-0.122245,4.755803
genus,Planomonospora,6,Streptosporangiaceae,-0.716524,-0.119872,4.730952
genus,Streptosporangium,13,Streptosporangiaceae,-0.71937,-0.123287,4.751866
genus,Thermobispora,1,Streptosporangiaceae,-0.714588,-0.133018,4.785523
genus,Nocardiopsis,55,Nocardiopsaceae,-0.730638,-0.10125,4.732483
genus,Thermobifida,3,Nocardiopsaceae,-0.73002,-0.113762,4.779485
genus,Thermoactinomyces,16,Thermoactinomycetaceae,-0.748153,-0.180301,5.054062
genus,Kibdelosporangium,5,Pseudonocardiaceae,-0.723917,-0.125003,4.775353
genus,Microbacterium,281,Microbacteriaceae,-0.709335,-0.131455,4.745425
genus,Curtobacterium,141,Microbacteriaceae,-0.706091,-0.121627,4.715615
genus,Tropheryma,1,Tropherymataceae,-0.71639,-0.169711,4.92423
genus,Aeromicrobium,35,Nocardioidaceae,-0.708681,-0.123895,4.744865
genus,Pimelobacter,1,Nocardioidaceae,-0.707622,-0.122021,4.714966
genus,Rothia,54,Micrococcaceae,-0.726768,-0.131349,4.821535
genus,Mobiluncus,4,Actinomycetaceae,-0.717874,-0.142101,4.820552
genus,Gordonia,72,Gordoniaceae,-0.716134,-0.119496,4.740447
genus,Sphaerobacter,1,Sphaerobacteraceae,-0.732679,-0.140832,4.852307
genus,Tsukamurella,10,Tsukamurellaceae,-0.707629,-0.126736,4.720807
genus,Saccharothrix,19,Pseudonocardiaceae,-0.722641,-0.116514,4.742187
genus,Sporolactobacillus,12,Sporolactobacillaceae,-0.738671,-0.181463,5.024335
genus,Anaeroplasma,1,Anaeroplasmataceae,-0.764381,-0.192468,5.12875
genus,Mycoplasmopsis,39,Mycoplasmataceae,-0.747901,-0.201247,5.189927
genus,Mycoplasma,93,Mycoplasmataceae,-0.745555,-0.205629,5.192193
genus,Ureaplasma,4,Mycoplasmataceae,-0.748081,-0.191107,5.178812
genus,Spiroplasma,36,Spiroplasmataceae,-0.747012,-0.216833,5.20325
genus,Acholeplasma,13,Acholeplasmataceae,-0.728643,-0.217143,5.15651
genus,Mesoplasma,11,Entomoplasmataceae,-0.727865,-0.212191,5.152029
genus,Methanobacterium,16,Methanobacteriaceae,-0.713621,-0.19746,5.034009
genus,Methanobrevibacter,20,Methanobacteriaceae,-0.729281,-0.179906,5.037567
genus,Methanohalophilus,8,Methanosarcinaceae,-0.722368,-0.164755,4.960217
genus,Methanothermus,1,Methanothermaceae,-0.666734,-0.238439,5.100687
genus,Methanothermococcus,2,Methanococcaceae,-0.693032,-0.217833,5.098303
genus,Methanococcus,4,Methanococcaceae,-0.696943,-0.20759,5.06409
genus,Methanotorris,2,Methanocaldococcaceae,-0.691626,-0.235314,5.146461
genus,Methanocaldococcus,7,Methanocaldococcaceae,-0.688063,-0.24429,5.173439
genus,Methanogenium,2,Methanomicrobiaceae,-0.740783,-0.146623,4.889612
genus,Methanoculleus,10,Methanomicrobiaceae,-0.729719,-0.152724,4.899015
genus,Methanofollis,5,Methanomicrobiaceae,-0.724509,-0.151987,4.860821
genus,Methanospirillum,3,Methanospirillaceae,-0.734612,-0.171769,4.978705
genus,Methanomicrobium,2,Methanomicrobiaceae,-0.716829,-0.173253,4.941673
genus,Methanosarcina,24,Methanosarcinaceae,-0.725761,-0.180351,5
genus,Methanolobus,8,Methanosarcinaceae,-0.72877,-0.176917,4.998156
genus,Methanothrix,3,Methanotrichaceae,-0.719782,-0.154636,4.911966
genus,Methanococcoides,6,Methanosarcinaceae,-0.718126,-0.172993,4.966371
genus,Archaeoglobus,5,Archaeoglobaceae,-0.718647,-0.209839,5.088927
genus,Haloarcula,29,Haloarculaceae,-0.756568,-0.080996,4.773304
genus,Halobacterium,11,Halobacteriaceae,-0.759449,-0.077383,4.752694
genus,Haloferax,39,Haloferacaceae,-0.753391,-0.089276,4.77134
genus,Halorubrum,69,Halorubraceae,-0.751354,-0.072799,4.724842
genus,Halococcus,9,Halococcaceae,-0.757674,-0.084608,4.768948
genus,Natronomonas,14,Haloarculaceae,-0.753589,-0.081852,4.764532
genus,Pyrococcus,9,Thermococcaceae,-0.728081,-0.226187,5.175904
genus,Thermococcus,62,Thermococcaceae,-0.732667,-0.214602,5.122924
genus,Thermofilum,4,Thermofilaceae,-0.709228,-0.213878,5.050265
genus,Thermoproteus,4,Thermoproteaceae,-0.718743,-0.181314,4.936284
genus,Desulfurococcus,2,Desulfurococcaceae,-0.705423,-0.212484,5.044574
genus,Pyrobaculum,6,Thermoproteaceae,-0.728196,-0.208487,5.031258
genus,Staphylothermus,2,Desulfurococcaceae,-0.718503,-0.242651,5.196201
genus,Acidianus,8,Sulfolobaceae,-0.718076,-0.237179,5.148437
genus,Sulfolobus,10,Sulfolobaceae,-0.72091,-0.233341,5.168896
genus,Saccharolobus,1,Sulfolobaceae,-0.723323,-0.238231,5.170262
genus,Desulfobacter,5,Desulfobacteraceae,-0.737047,-0.173961,4.990891
genus,Desulfobacterium,2,Desulfobacteraceae,-0.732299,-0.179898,4.985645
genus,Thermoplasma,3,Thermoplasmataceae,-0.753072,-0.192569,5.072192
genus,Pyrodictium,2,Pyrodictiaceae,-0.697991,-0.183131,4.948191
genus,Methanoplanus,1,Methanomicrobiaceae,-0.73479,-0.166318,4.980656
genus,Methanosphaera,5,Methanobacteriaceae,-0.710807,-0.174564,5.023823
genus,Methanopyrus,3,Methanopyraceae,-0.711742,-0.154004,4.943459
genus,Methanohalobium,1,Methanosarcinaceae,-0.734936,-0.161542,5.005751
genus,Halanaerobium,9,Halanaerobiaceae,-0.716348,-0.198702,5.080626
genus,Thermotoga,19,Thermotogaceae,-0.736133,-0.217024,5.146513
genus,Haliscomenobacter,1,Haliscomenobacteraceae,-0.791677,-0.165315,5.052408
genus,Flexistipes,1,Deferribacteraceae,-0.744506,-0.201014,5.107236
genus,Desulfomonile,1,Syntrophaceae,-0.740261,-0.16792,4.971754
genus,Arhodomonas,2,Ectothiorhodospiraceae,-0.745419,-0.113215,4.80283
genus,Xylella,2,Xanthomonadaceae,-0.744116,-0.135167,4.87358
genus,Acetonema,1,Sporomusaceae,-0.715205,-0.17785,4.936446
genus,Sporomusa,8,Sporomusaceae,-0.707906,-0.184984,4.939053
genus,Acetitomaculum,1,Lachnospiraceae,-0.723454,-0.187846,5.049493
genus,Thermosipho,11,Fervidobacteriaceae,-0.731641,-0.245081,5.222385
genus,Fervidobacterium,7,Fervidobacteriaceae,-0.73546,-0.221797,5.150474
genus,Teredinibacter,5,Cellvibrionaceae,-0.758105,-0.14263,4.929605
genus,Roseobacter,225,Rhodobacteraceae,-0.736262,-0.137573,4.817423
genus,Heliobacterium,2,Heliobacteriaceae,-0.723227,-0.167401,4.96718
genus,Heliomicrobium,3,Heliobacteriaceae,-0.720275,-0.159306,4.914609
genus,Gardnerella,8,Bifidobacteriaceae,-0.727249,-0.138529,4.887531
genus,Cardiobacterium,2,Cardiobacteriaceae,-0.762522,-0.134869,4.902709
genus,Hirschia,2,Hyphomonadaceae,-0.73804,-0.142281,4.885564
genus,Symbiobacterium,2,Symbiobacteriaceae,-0.724615,-0.150376,4.853344
genus,Verrucomicrobium,5,Verrucomicrobiaceae,-0.770004,-0.125178,4.914173
genus,Vagococcus,23,Enterococcaceae,-0.72537,-0.192021,5.055561
genus,Peptococcus,1,Peptococcaceae,-0.731189,-0.16468,4.938862
genus,Marinobacter,109,Alteromonadaceae,-0.74799,-0.137754,4.903027
genus,Carnobacterium,24,Carnobacteriaceae,-0.727327,-0.184932,5.03784
genus,Synergistes,2,Synergistaceae,-0.724136,-0.166446,4.902984
genus,Brochothrix,2,Listeriaceae,-0.71706,-0.192855,5.023284
genus,Orthopoxvirus,10,Poxviridae,-0.78322,-0.17448,5.160985
genus,Parapoxvirus,5,Poxviridae,-0.756496,-0.12747,4.90519
genus,Avipoxvirus,7,Poxviridae,-0.765211,-0.185647,5.184738
genus,Capripoxvirus,3,Poxviridae,-0.779648,-0.217113,5.282802
genus,Leporipoxvirus,3,Poxviridae,-0.791987,-0.199378,5.209297
genus,Suipoxvirus,1,Poxviridae,-0.785657,-0.202869,5.256835
genus,Molluscipoxvirus,1,Poxviridae,-0.774496,-0.121098,4.922789
genus,Betaentomopoxvirus,6,Poxviridae,-0.821589,-0.195703,5.344096
genus,Simplexvirus,13,Herpesviridae,-0.781732,-0.099745,4.805936
genus,Varicellovirus,17,Herpesviridae,-0.772595,-0.107736,4.821992
genus,Cytomegalovirus,9,Herpesviridae,-0.804784,-0.141158,5.033726
genus,Muromegalovirus,3,Herpesviridae,-0.777511,-0.103805,4.906761
genus,Percavirus,4,Herpesviridae,-0.802186,-0.151427,5.032165
genus,Roseolovirus,6,Herpesviridae,-0.797485,-0.171546,5.149665
genus,Lymphocryptovirus,8,Herpesviridae,-0.787076,-0.10701,4.88991
genus,Rhadinovirus,9,Herpesviridae,-0.792977,-0.15679,5.020324
genus,Iltovirus,2,Herpesviridae,-0.769272,-0.111296,4.868532
genus,Mardivirus,7,Herpesviridae,-0.76861,-0.10523,4.871067
genus,Macavirus,8,Herpesviridae,-0.801588,-0.159838,5.057791
genus,Ictalurivirus,3,Alloherpesviridae,-0.761717,-0.159564,5.00598
genus,Orthohepadnavirus,11,Hepadnaviridae,-0.884825,-0.162887,5.108837
genus,Alphabaculovirus,55,Baculoviridae,-0.816045,-0.141171,5.132913
genus,Betabaculovirus,26,Baculoviridae,-0.82123,-0.152515,5.177528
genus,Alphatristromavirus,2,Tristromaviridae,-0.808718,-0.191382,5.142727
genus,Ichnovirus,3,Polydnaviridae,-0.83943,-0.159245,5.15606
genus,Ranavirus,10,Iridoviridae,-0.764152,-0.122952,4.869859
genus,Asfivirus,4,Asfarviridae,-0.809791,-0.188589,5.218122
genus,Chlorovirus,11,Phycodnaviridae,-0.77925,-0.165508,5.053194
genus,Mastadenovirus,65,Adenoviridae,-0.815781,-0.112887,4.984173
genus,Xipapillomavirus,5,Papillomaviridae,-0.826286,-0.101851,4.998921
genus,Deltapapillomavirus,9,Papillomaviridae,-0.804304,-0.106012,4.916688
genus,Iotapapillomavirus,3,Papillomaviridae,-0.815835,-0.077719,4.911208
genus,Pipapillomavirus,5,Papillomaviridae,-0.803085,-0.098124,4.928533
genus,Alphapapillomavirus,18,Papillomaviridae,-0.821501,-0.10612,4.955313
genus,Nupapillomavirus,1,Papillomaviridae,-0.792403,-0.106016,4.97864
genus,Betapapillomavirus,7,Papillomaviridae,-0.812389,-0.087351,4.960586
genus,Gammapapillomavirus,41,Papillomaviridae,-0.814759,-0.11702,5.022499
genus,Kappapapillomavirus,2,Papillomaviridae,-0.801711,-0.11287,4.954776
genus,Betapolyomavirus,34,Polyomaviridae,-0.809335,-0.136787,5.044829
genus,Caulimovirus,13,Caulimoviridae,-0.746114,-0.160075,5.116538
genus,Soymovirus,5,Caulimoviridae,-0.739961,-0.175221,5.191172
genus,Badnavirus,63,Caulimoviridae,-0.763541,-0.130009,5.05936
genus,Tungrovirus,1,Caulimoviridae,-0.77893,-0.15684,5.196376
genus,Alphatectivirus,2,Tectiviridae,-0.747894,-0.160233,4.86399
genus,Corticovirus,2,Corticoviridae,-0.718266,-0.140493,4.910146
genus,Tequatrovirus,33,Myoviridae,-0.788575,-0.15188,5.085045
genus,Punavirus,5,Myoviridae,-0.745981,-0.12419,4.922143
genus,Peduovirus,26,Myoviridae,-0.742523,-0.127399,4.922645
genus,Okubovirus,2,Herelleviridae,-0.759515,-0.142024,5.042068
genus,Hpunavirus,2,Myoviridae,-0.765209,-0.143787,5.031492
genus,Tequintavirus,35,Demerecviridae,-0.765721,-0.145255,5.012794
genus,Casadabanvirus,19,Siphoviridae,-0.747246,-0.103168,4.823173
genus,Lambdavirus,13,Siphoviridae,-0.767767,-0.110118,4.909954
genus,Lomovskayavirus,2,Siphoviridae,-0.763875,-0.096681,4.788206
genus,Traversvirus,15,Podoviridae,-0.760889,-0.1033,4.905159
genus,Arequatrovirus,17,Siphoviridae,-0.760695,-0.099094,4.828774
genus,Hendrixvirus,14,Siphoviridae,-0.745412,-0.106704,4.870787
genus,Cepunavirus,2,Podoviridae,-0.841675,-0.144629,5.167689
genus,Enquatrovirus,2,Podoviridae,-0.809562,-0.138223,5.025337
genus,Lederbergvirus,19,Podoviridae,-0.768424,-0.115072,4.93759
genus,Salasvirus,7,Podoviridae,-0.793891,-0.142141,5.079722
genus,Teetrevirus,17,Autographiviridae,-0.769719,-0.110725,4.9256
genus,Teseptimavirus,19,Autographiviridae,-0.772117,-0.110727,4.93017
genus,Bocaparvovirus,37,Parvoviridae,-0.906065,-0.061388,4.985578
genus,Protoparvovirus,14,Parvoviridae,-0.885571,-0.094905,5.041847
genus,Erythroparvovirus,7,Parvoviridae,-0.862533,-0.110889,4.968954
genus,Dependoparvovirus,17,Parvoviridae,-0.88716,-0.079927,4.985167
genus,Begomovirus,462,Geminiviridae,-0.867251,-0.091808,5.079541
genus,Mastrevirus,41,Geminiviridae,-0.880844,-0.109753,5.063288
genus,Curtovirus,4,Geminiviridae,-0.843213,-0.134131,5.149571
genus,Gequatrovirus,4,Microviridae,-0.776206,-0.125848,4.976615
genus,Alphatrevirus,11,Microviridae,-0.800942,-0.112278,4.981838
genus,Sinsheimervirus,1,Microviridae,-0.784618,-0.127014,4.985015
genus,Vespertiliovirus,3,Plectroviridae,-0.918279,-0.259045,5.594087
genus,Spiromicrovirus,1,Microviridae,-0.796219,-0.150231,5.149947
genus,Coriovirus,1,Inoviridae,-0.802625,-0.105824,4.852085
genus,Inovirus,2,Inoviridae,-0.765661,-0.163615,4.940661
genus,Lineavirus,2,Inoviridae,-0.731991,-0.130773,4.810843
genus,Infulavirus,1,Inoviridae,-0.747764,-0.153277,4.909695
genus,Tertilicivirus,1,Inoviridae,-0.779001,-0.162171,4.935836
genus,Cystovirus,7,Cystoviridae,-0.717652,-0.152889,4.843846
genus,Rotavirus,9,Reoviridae,-0.77528,-0.1549,5.117805
genus,Phytoreovirus,4,Reoviridae,-0.745503,-0.150246,4.975119
genus,Fijivirus,7,Reoviridae,-0.82034,-0.162985,5.172796
genus,Avibirnavirus,1,Birnaviridae,-0.751085,-0.135183,4.888234
genus,Aquabirnavirus,4,Birnaviridae,-0.744806,-0.124781,4.917138
genus,Totivirus,10,Totiviridae,-0.798766,-0.129783,4.969998
genus,Alphavirus,33,Togaviridae,-0.75978,-0.132557,4.912852
genus,Rubivirus,1,Matonaviridae,-0.849049,-0.061569,4.782006
genus,Alphaarterivirus,1,Arteriviridae,-0.7856,-0.168797,4.9119
genus,Gammaarterivirus,1,Arteriviridae,-0.779003,-0.173584,4.948929
genus,Betaarterivirus,3,Arteriviridae,-0.800547,-0.154772,4.931337
genus,Flavivirus,83,Flaviviridae,-0.774883,-0.149199,4.953817
genus,Pestivirus,14,Flaviviridae,-0.745844,-0.185209,5.063252
genus,Gammacoronavirus,5,Coronaviridae,-0.829836,-0.168355,5.054013
genus,Betacoronavirus,19,Coronaviridae,-0.810524,-0.168843,5.023041
genus,Alphacoronavirus,24,Coronaviridae,-0.826116,-0.166467,5.026597
genus,Torovirus,7,Tobaniviridae,-0.869823,-0.178514,5.177962
genus,Respirovirus,7,Paramyxoviridae,-0.714388,-0.147554,5.002432
genus,Orthorubulavirus,8,Paramyxoviridae,-0.734716,-0.164209,4.979811
genus,Morbillivirus,7,Paramyxoviridae,-0.723925,-0.158891,4.979451
genus,Orthopneumovirus,5,Pneumoviridae,-0.729814,-0.180409,5.075131
genus,Marburgvirus,1,Filoviridae,-0.781938,-0.141463,5.035583
genus,Vesiculovirus,16,Rhabdoviridae,-0.810654,-0.147762,5.085335
genus,Novirhabdovirus,4,Rhabdoviridae,-0.723167,-0.156261,4.994062
genus,Lyssavirus,17,Rhabdoviridae,-0.79332,-0.157492,5.090242
genus,Ephemerovirus,9,Rhabdoviridae,-0.793303,-0.167215,5.186832
genus,Nucleorhabdovirus,9,Rhabdoviridae,-0.759911,-0.149662,5.010466
genus,Thogotovirus,3,Orthomyxoviridae,-0.777063,-0.156414,5.088996
genus,Gammainfluenzavirus,1,Orthomyxoviridae,-0.720273,-0.160289,5.003734
genus,Orthobunyavirus,74,Peribunyaviridae,-0.785962,-0.17725,5.156877
genus,Phlebovirus,22,Phenuiviridae,-0.767454,-0.142485,4.999828
genus,Uukuvirus,3,Phenuiviridae,-0.806095,-0.149409,5.088413
genus,Orthonairovirus,14,Nairoviridae,-0.728537,-0.154404,5.000611
genus,Orthotospovirus,20,Tospoviridae,-0.744744,-0.175373,5.092334
genus,Mammarenavirus,36,Arenaviridae,-0.759412,-0.16832,5.084707
genus,Gammaretrovirus,21,Retroviridae,-0.759398,-0.146413,4.958279
genus,Spumavirus,2,Retroviridae,-0.805184,-0.141095,5.067242
genus,Lentivirus,12,Retroviridae,-0.813308,-0.136296,5.090407
genus,Betaretrovirus,11,Retroviridae,-0.799398,-0.154462,5.019739
genus,Alpharetrovirus,10,Retroviridae,-0.742831,-0.125361,4.857123
genus,Deltaretrovirus,8,Retroviridae,-0.806521,-0.167245,5.017541
genus,Lagovirus,3,Caliciviridae,-0.770463,-0.141841,4.885652
genus,Vesivirus,10,Caliciviridae,-0.792659,-0.130621,4.944769
genus,Alphacarmovirus,7,Tombusviridae,-0.777024,-0.142184,4.988303
genus,Gammacarmovirus,4,Tombusviridae,-0.760006,-0.129913,4.909442
genus,Betacarmovirus,4,Tombusviridae,-0.782879,-0.134069,4.962641
genus,Levivirus,6,Leviviridae,-0.788554,-0.145919,5.025321
genus,Allolevivirus,3,Leviviridae,-0.79054,-0.136294,5.01142
genus,Luteovirus,13,Luteoviridae,-0.777207,-0.122304,4.994694
genus,Polerovirus,33,Luteoviridae,-0.802297,-0.109395,4.947546
genus,Alphanecrovirus,4,Tombusviridae,-0.805877,-0.119267,4.995146
genus,Betanecrovirus,3,Tombusviridae,-0.798976,-0.147151,5.026431
genus,Parechovirus,5,Picornaviridae,-0.799186,-0.148987,5.01195
genus,Enterovirus,29,Picornaviridae,-0.807161,-0.144813,4.986663
genus,Hepatovirus,11,Picornaviridae,-0.804504,-0.165126,5.0833
genus,Cardiovirus,5,Picornaviridae,-0.833116,-0.1365,4.989206
genus,Aphthovirus,5,Picornaviridae,-0.80893,-0.141802,4.967351
genus,Cripavirus,6,Dicistroviridae,-0.810293,-0.149405,5.07818
genus,Machlomovirus,1,Tombusviridae,-0.802612,-0.119736,5.002606
genus,Sobemovirus,18,Solemoviridae,-0.773188,-0.116598,4.893097
genus,Tombusvirus,16,Tombusviridae,-0.722496,-0.141788,4.879908
genus,Tymovirus,26,Tymoviridae,-0.797205,-0.149845,4.965126
genus,Closterovirus,16,Closteroviridae,-0.772262,-0.153167,5.012408
genus,Carlavirus,57,Betaflexiviridae,-0.794894,-0.148363,5.035545
genus,Trichovirus,7,Betaflexiviridae,-0.809094,-0.143431,5.091303
genus,Potexvirus,41,Alphaflexiviridae,-0.796353,-0.149204,5.019198
genus,Potyvirus,169,Potyviridae,-0.790968,-0.137766,5.056383
genus,Tobamovirus,37,Virgaviridae,-0.774471,-0.159963,5.052197
genus,Comovirus,11,Secoviridae,-0.796673,-0.156454,5.025627
genus,Dianthovirus,3,Tombusviridae,-0.767276,-0.134213,4.988241
genus,Nepovirus,30,Secoviridae,-0.793521,-0.150712,4.984229
genus,Alphanodavirus,5,Nodaviridae,-0.765215,-0.110431,4.871271
genus,Tobravirus,3,Virgaviridae,-0.776237,-0.147947,5.064746
genus,Bromovirus,6,Bromoviridae,-0.793053,-0.125093,5.011443
genus,Cucumovirus,4,Bromoviridae,-0.778584,-0.117147,4.9495
genus,Ilarvirus,25,Bromoviridae,-0.776031,-0.144929,5.026974
genus,Alfamovirus,1,Bromoviridae,-0.774641,-0.145652,4.992204
genus,Hordeivirus,3,Virgaviridae,-0.752684,-0.144264,4.976974
genus,Tenuivirus,8,Phenuiviridae,-0.76869,-0.174951,5.119728
genus,Mosigvirus,11,Myoviridae,-0.788268,-0.149192,5.070868
genus,Phietavirus,45,Siphoviridae,-0.776379,-0.147841,5.111662
genus,Eganvirus,5,Myoviridae,-0.730156,-0.126017,4.888807
