rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Listeria,34,Listeriaceae,-0.72898,-0.190556,5.036387
genus,Renibacterium,1,Micrococcaceae,-0.701824,-0.145698,4.777281
genus,Erysipelothrix,20,Erysipelotrichaceae,-0.746386,-0.183083,5.060339
genus,Kurthia,11,Planococcaceae,-0.733149,-0.188824,5.046713
genus,Alloiococcus,1,Carnobacteriaceae,-0.744147,-0.153299,4.991905
genus,Actinomyces,91,Actinomycetaceae,-0.704188,-0.120862,4.723178
genus,Actinobaculum,6,Actinomycetaceae,-0.721063,-0.119263,4.763933
genus,Schaalia,17,Actinomycetaceae,-0.715478,-0.126361,4.765718
genus,Trueperella,9,Actinomycetaceae,-0.721534,-0.138963,4.810781
genus,Arthrobacter,239,Micrococcaceae,-0.711737,-0.136207,4.756581
genus,Pseudarthrobacter,29,Micrococcaceae,-0.713344,-0.135529,4.752234
genus,Bifidobacterium,134,Bifidobacteriaceae,-0.743815,-0.120264,4.825886
genus,Brevibacterium,57,Brevibacteriaceae,-0.711563,-0.128044,4.760084
genus,Corynebacterium,327,Corynebacteriaceae,-0.72316,-0.12763,4.792041
genus,Oerskovia,13,Cellulomonadaceae,-0.700744,-0.123534,4.694552
genus,Holdemanella,4,Erysipelotrichaceae,-0.759808,-0.181269,5.095833
genus,Paeniclostridium,3,Peptostreptococcaceae,-0.692613,-0.215493,5.097052
genus,Propionibacterium,18,Propionibacteriaceae,-0.721417,-0.117877,4.749578
genus,Acidipropionibacterium,6,Propionibacteriaceae,-0.717367,-0.118165,4.745433
genus,Arachnia,4,Propionibacteriaceae,-0.718405,-0.130721,4.791968
genus,Propioniferax,1,Propionibacteriaceae,-0.730048,-0.114124,4.765625
genus,Mycobacterium,273,Mycobacteriaceae,-0.727178,-0.122273,4.750535
genus,Mycolicibacterium,120,Mycobacteriaceae,-0.724808,-0.12588,4.757147
genus,Mycolicibacter,14,Mycobacteriaceae,-0.725784,-0.117161,4.718417
genus,Mycolicibacillus,3,Mycobacteriaceae,-0.722743,-0.120468,4.736149
genus,Amycolatopsis,90,Pseudonocardiaceae,-0.718383,-0.125057,4.750544
genus,Actinokineospora,15,Pseudonocardiaceae,-0.711158,-0.121011,4.72497
genus,Nocardia,119,Nocardiaceae,-0.723362,-0.121744,4.756799
genus,Rhodococcus,227,Nocardiaceae,-0.711838,-0.126249,4.744264
genus,Saccharopolyspora,27,Pseudonocardiaceae,-0.72424,-0.114014,4.752587
genus,Nocardioides,177,Nocardioidaceae,-0.712648,-0.118778,4.731464
genus,Pseudonocardia,55,Pseudonocardiaceae,-0.708405,-0.113567,4.691722
genus,Actinopolyspora,15,Actinopolysporaceae,-0.73044,-0.095545,4.748883
genus,Saccharomonospora,14,Pseudonocardiaceae,-0.720162,-0.109984,4.739076
genus,Frankia,56,Frankiaceae,-0.711534,-0.112882,4.69686
genus,Geodermatophilus,27,Geodermatophilaceae,-0.698914,-0.117278,4.680192
genus,Dermatophilus,1,Dermatophilaceae,-0.713102,-0.125398,4.765684
genus,Actinoplanes,51,Micromonosporaceae,-0.716201,-0.123262,4.73574
genus,Micromonospora,180,Micromonosporaceae,-0.719584,-0.120065,4.735312
genus,Streptomyces,1655,Streptomycetaceae,-0.722489,-0.111125,4.724734
genus,Kitasatospora,38,Streptomycetaceae,-0.717999,-0.115674,4.710189
genus,Streptoalloteichus,2,Pseudonocardiaceae,-0.722208,-0.112044,4.742472
genus,Actinomadura,70,Thermomonosporaceae,-0.721422,-0.115347,4.736202
genus,Thermomonospora,7,Thermomonosporaceae,-0.724472,-0.115639,4.760945
genus,Microtetraspora,5,Streptosporangiaceae,-0.716543,-0.126874,4.751549
genus,Planomonospora,8,Streptosporangiaceae,-0.716769,-0.119732,4.732121
genus,Streptosporangium,14,Streptosporangiaceae,-0.719237,-0.124227,4.753832
genus,Microbispora,30,Streptosporangiaceae,-0.721777,-0.120988,4.74707
genus,Thermobispora,1,Streptosporangiaceae,-0.713986,-0.133358,4.784965
genus,Nocardiopsis,57,Nocardiopsaceae,-0.730734,-0.102614,4.733497
genus,Thermobifida,4,Nocardiopsaceae,-0.730885,-0.114887,4.783832
genus,Thermoactinomyces,18,Thermoactinomycetaceae,-0.747526,-0.180489,5.054007
genus,Kibdelosporangium,5,Pseudonocardiaceae,-0.723398,-0.124047,4.771982
genus,Curtobacterium,142,Microbacteriaceae,-0.706242,-0.122419,4.717844
genus,Tropheryma,1,Tropherymataceae,-0.715398,-0.169699,4.923302
genus,Aeromicrobium,37,Nocardioidaceae,-0.707668,-0.124293,4.745048
genus,Pimelobacter,1,Nocardioidaceae,-0.708776,-0.12201,4.716007
genus,Rothia,55,Micrococcaceae,-0.730342,-0.128959,4.817892
genus,Mobiluncus,5,Actinomycetaceae,-0.719127,-0.14047,4.817153
genus,Gordonia,72,Gordoniaceae,-0.714778,-0.118777,4.736545
genus,Sphaerobacter,1,Sphaerobacteraceae,-0.732742,-0.141462,4.853867
genus,Tsukamurella,11,Tsukamurellaceae,-0.708122,-0.126387,4.719034
genus,Saccharothrix,21,Pseudonocardiaceae,-0.722678,-0.116495,4.742461
genus,Sporolactobacillus,14,Sporolactobacillaceae,-0.739226,-0.182084,5.026684
genus,Anaeroplasma,1,Anaeroplasmataceae,-0.764792,-0.192482,5.129526
genus,Mycoplasma,96,Mycoplasmataceae,-0.749473,-0.204861,5.197639
genus,Mycoplasmopsis,40,Mycoplasmataceae,-0.748881,-0.2,5.188199
genus,Ureaplasma,5,Mycoplasmataceae,-0.747524,-0.189833,5.177316
genus,Spiroplasma,38,Spiroplasmataceae,-0.751066,-0.21668,5.210152
genus,Acholeplasma,14,Acholeplasmataceae,-0.742091,-0.213113,5.160012
genus,Mesoplasma,12,Entomoplasmataceae,-0.729415,-0.213145,5.157542
genus,Methanobacterium,17,Methanobacteriaceae,-0.709661,-0.196607,5.022816
genus,Methanobrevibacter,21,Methanobacteriaceae,-0.722938,-0.179653,5.017118
genus,Methanohalophilus,9,Methanosarcinaceae,-0.722109,-0.165073,4.961336
genus,Methanothermus,1,Methanothermaceae,-0.667116,-0.238774,5.102426
genus,Methanococcus,4,Methanococcaceae,-0.696182,-0.201901,5.057275
genus,Methanothermococcus,2,Methanococcaceae,-0.691725,-0.218023,5.09701
genus,Methanotorris,3,Methanocaldococcaceae,-0.690442,-0.235514,5.145506
genus,Methanocaldococcus,8,Methanocaldococcaceae,-0.689101,-0.244188,5.17425
genus,Methanocorpusculum,4,Methanocorpusculaceae,-0.711561,-0.1792,4.923507
genus,Methanogenium,3,Methanomicrobiaceae,-0.740766,-0.146002,4.888506
genus,Methanoculleus,11,Methanomicrobiaceae,-0.726944,-0.151692,4.884722
genus,Methanofollis,6,Methanomicrobiaceae,-0.724975,-0.151938,4.862081
genus,Methanospirillum,4,Methanospirillaceae,-0.735936,-0.171572,4.97984
genus,Methanomicrobium,2,Methanomicrobiaceae,-0.718767,-0.174343,4.947721
genus,Methanosarcina,26,Methanosarcinaceae,-0.728511,-0.179749,5.004255
genus,Methanolobus,9,Methanosarcinaceae,-0.724018,-0.169364,4.973168
genus,Methanothrix,3,Methanotrichaceae,-0.720581,-0.154651,4.91247
genus,Methanococcoides,8,Methanosarcinaceae,-0.717876,-0.173536,4.968414
genus,Archaeoglobus,6,Archaeoglobaceae,-0.720498,-0.208291,5.085652
genus,Haloarcula,31,Haloarculaceae,-0.754201,-0.082708,4.77135
genus,Halobacterium,13,Halobacteriaceae,-0.758631,-0.077224,4.747504
genus,Haloferax,41,Haloferacaceae,-0.753968,-0.088847,4.771213
genus,Halorubrum,72,Halorubraceae,-0.750949,-0.071585,4.722318
genus,Halococcus,10,Halococcaceae,-0.758307,-0.084867,4.771429
genus,Natronobacterium,4,Natrialbaceae,-0.762211,-0.080317,4.799655
genus,Natronomonas,16,Haloarculaceae,-0.753258,-0.081909,4.764164
genus,Pyrococcus,10,Thermococcaceae,-0.714386,-0.233824,5.155408
genus,Thermococcus,64,Thermococcaceae,-0.731377,-0.217577,5.117352
genus,Thermofilum,5,Thermofilaceae,-0.708809,-0.215267,5.054616
genus,Thermoproteus,5,Thermoproteaceae,-0.724054,-0.197335,4.987514
genus,Desulfurococcus,2,Desulfurococcaceae,-0.704022,-0.21615,5.057408
genus,Pyrobaculum,7,Thermoproteaceae,-0.72931,-0.209288,5.035836
genus,Staphylothermus,3,Desulfurococcaceae,-0.717996,-0.242922,5.197248
genus,Acidianus,9,Sulfolobaceae,-0.716809,-0.236787,5.146197
genus,Sulfolobus,12,Sulfolobaceae,-0.724321,-0.236354,5.165082
genus,Saccharolobus,1,Sulfolobaceae,-0.722729,-0.238244,5.169479
genus,Desulfobacter,6,Desulfobacteraceae,-0.737041,-0.174206,4.991281
genus,Desulfobacterium,2,Desulfobacteraceae,-0.732214,-0.179517,4.985239
genus,Desulfosarcina,6,Desulfobacteraceae,-0.741117,-0.160628,4.95543
genus,Thermoplasma,4,Thermoplasmataceae,-0.753772,-0.192067,5.071994
genus,Pyrodictium,2,Pyrodictiaceae,-0.697707,-0.185185,4.95344
genus,Methanoplanus,1,Methanomicrobiaceae,-0.733465,-0.166546,4.97894
genus,Methanosphaera,6,Methanobacteriaceae,-0.710444,-0.175312,5.024502
genus,Methanopyrus,5,Methanopyraceae,-0.710298,-0.153679,4.940438
genus,Methanohalobium,1,Methanosarcinaceae,-0.734688,-0.161827,5.006545
genus,Halanaerobium,11,Halanaerobiaceae,-0.721543,-0.195338,5.084568
genus,Thermotoga,21,Thermotogaceae,-0.735656,-0.217031,5.145637
genus,Haliscomenobacter,1,Haliscomenobacteraceae,-0.791551,-0.165273,5.05189
genus,Flexistipes,1,Deferribacteraceae,-0.743959,-0.200787,5.105834
genus,Desulfomonile,1,Syntrophaceae,-0.740663,-0.168019,4.972892
genus,Arhodomonas,3,Ectothiorhodospiraceae,-0.744587,-0.114223,4.805199
genus,Xylella,2,Xanthomonadaceae,-0.739021,-0.140128,4.875595
genus,Acetonema,1,Sporomusaceae,-0.714835,-0.177831,4.935768
genus,Sporomusa,9,Sporomusaceae,-0.707465,-0.185207,4.939494
genus,Acetitomaculum,1,Lachnospiraceae,-0.723145,-0.187588,5.048773
genus,Thermosipho,13,Fervidobacteriaceae,-0.731992,-0.244574,5.221903
genus,Fervidobacterium,8,Fervidobacteriaceae,-0.734885,-0.222526,5.150383
genus,Teredinibacter,5,Cellvibrionaceae,-0.754537,-0.144573,4.932886
genus,Roseobacter,227,Rhodobacteraceae,-0.736095,-0.137319,4.816568
genus,Heliobacterium,3,Heliobacteriaceae,-0.723274,-0.16748,4.967329
genus,Heliomicrobium,4,Heliobacteriaceae,-0.719651,-0.159218,4.913288
genus,Gardnerella,9,Bifidobacteriaceae,-0.726859,-0.139573,4.88764
genus,Cardiobacterium,3,Cardiobacteriaceae,-0.761857,-0.134681,4.900592
genus,Hirschia,3,Hyphomonadaceae,-0.736762,-0.142546,4.884662
genus,Symbiobacterium,3,Symbiobacteriaceae,-0.725269,-0.149931,4.853388
genus,Verrucomicrobium,5,Verrucomicrobiaceae,-0.75021,-0.143996,4.88674
genus,Vagococcus,25,Enterococcaceae,-0.727187,-0.193524,5.063247
genus,Peptococcus,1,Peptococcaceae,-0.730639,-0.165049,4.93891
genus,Marinobacter,110,Alteromonadaceae,-0.749578,-0.137719,4.905006
genus,Carnobacterium,25,Carnobacteriaceae,-0.723946,-0.188296,5.036079
genus,Synergistes,2,Synergistaceae,-0.724159,-0.166593,4.903798
genus,Brochothrix,3,Listeriaceae,-0.720316,-0.193463,5.03553
genus,Orthopoxvirus,10,Poxviridae,-0.784303,-0.174312,5.162382
genus,Parapoxvirus,5,Poxviridae,-0.756043,-0.127242,4.904414
genus,Avipoxvirus,7,Poxviridae,-0.768867,-0.189665,5.193123
genus,Capripoxvirus,3,Poxviridae,-0.780122,-0.217108,5.283049
genus,Leporipoxvirus,3,Poxviridae,-0.788709,-0.183801,5.176626
genus,Suipoxvirus,1,Poxviridae,-0.785901,-0.203324,5.258692
genus,Molluscipoxvirus,1,Poxviridae,-0.775224,-0.120814,4.923698
genus,Betaentomopoxvirus,6,Poxviridae,-0.816766,-0.213614,5.400223
genus,Simplexvirus,13,Herpesviridae,-0.771301,-0.093997,4.756002
genus,Varicellovirus,17,Herpesviridae,-0.762875,-0.110181,4.816479
genus,Cytomegalovirus,9,Herpesviridae,-0.80765,-0.128281,5.011007
genus,Muromegalovirus,3,Herpesviridae,-0.777521,-0.10199,4.901206
genus,Percavirus,4,Herpesviridae,-0.791377,-0.144146,4.969477
genus,Roseolovirus,6,Herpesviridae,-0.797674,-0.170939,5.147394
genus,Lymphocryptovirus,8,Herpesviridae,-0.777657,-0.121531,4.870505
genus,Rhadinovirus,9,Herpesviridae,-0.785208,-0.157631,5.010309
genus,Iltovirus,2,Herpesviridae,-0.769001,-0.111529,4.869094
genus,Mardivirus,7,Herpesviridae,-0.767926,-0.101253,4.858427
genus,Macavirus,8,Herpesviridae,-0.799284,-0.158823,5.041298
genus,Ictalurivirus,3,Alloherpesviridae,-0.758777,-0.154252,4.980747
genus,Orthohepadnavirus,11,Hepadnaviridae,-0.885863,-0.164545,5.111447
genus,Alphabaculovirus,55,Baculoviridae,-0.814291,-0.140729,5.12742
genus,Betabaculovirus,26,Baculoviridae,-0.820052,-0.149722,5.169923
genus,Alphatristromavirus,2,Tristromaviridae,-0.81047,-0.190322,5.14264
genus,Ichnovirus,3,Polydnaviridae,-0.835916,-0.142174,5.153412
genus,Ranavirus,10,Iridoviridae,-0.762173,-0.118496,4.873563
genus,Asfivirus,4,Asfarviridae,-0.809868,-0.188727,5.21873
genus,Chlorovirus,11,Phycodnaviridae,-0.781151,-0.157905,5.039226
genus,Mastadenovirus,65,Adenoviridae,-0.810369,-0.113056,4.983218
genus,Xipapillomavirus,5,Papillomaviridae,-0.824823,-0.102525,4.997931
genus,Deltapapillomavirus,9,Papillomaviridae,-0.803845,-0.106644,4.918641
genus,Iotapapillomavirus,3,Papillomaviridae,-0.815796,-0.07752,4.908655
genus,Pipapillomavirus,5,Papillomaviridae,-0.802081,-0.098396,4.927165
genus,Alphapapillomavirus,18,Papillomaviridae,-0.820821,-0.10823,4.957151
genus,Nupapillomavirus,1,Papillomaviridae,-0.793041,-0.105842,4.97889
genus,Betapapillomavirus,7,Papillomaviridae,-0.811939,-0.087178,4.959667
genus,Gammapapillomavirus,41,Papillomaviridae,-0.815298,-0.11768,5.027096
genus,Kappapapillomavirus,2,Papillomaviridae,-0.801705,-0.112381,4.952933
genus,Betapolyomavirus,34,Polyomaviridae,-0.810498,-0.13599,5.046263
genus,Caulimovirus,13,Caulimoviridae,-0.744804,-0.160191,5.115275
genus,Soymovirus,5,Caulimoviridae,-0.739564,-0.175843,5.194393
genus,Badnavirus,63,Caulimoviridae,-0.764591,-0.129763,5.057803
genus,Tungrovirus,1,Caulimoviridae,-0.778789,-0.157145,5.197269
genus,Alphatectivirus,2,Tectiviridae,-0.747434,-0.160285,4.861472
genus,Corticovirus,2,Corticoviridae,-0.718553,-0.140694,4.909868
genus,Tequatrovirus,33,Myoviridae,-0.78886,-0.151162,5.083548
genus,Punavirus,5,Myoviridae,-0.747289,-0.12371,4.924322
genus,Peduovirus,26,Myoviridae,-0.740913,-0.126866,4.918532
genus,Okubovirus,2,Herelleviridae,-0.761314,-0.142193,5.04536
genus,Hpunavirus,2,Myoviridae,-0.76538,-0.143307,5.030069
genus,Tequintavirus,35,Demerecviridae,-0.764902,-0.145473,5.012607
genus,Casadabanvirus,19,Siphoviridae,-0.746891,-0.102763,4.822347
genus,Lambdavirus,13,Siphoviridae,-0.768301,-0.109957,4.909856
genus,Lomovskayavirus,2,Siphoviridae,-0.763024,-0.096247,4.786276
genus,Traversvirus,15,Podoviridae,-0.764694,-0.10454,4.911491
genus,Arequatrovirus,17,Siphoviridae,-0.761416,-0.1,4.830867
genus,Hendrixvirus,14,Siphoviridae,-0.746674,-0.106038,4.872141
genus,Cepunavirus,2,Podoviridae,-0.842421,-0.144116,5.167046
genus,Enquatrovirus,2,Podoviridae,-0.759935,-0.136322,4.963785
genus,Lederbergvirus,19,Podoviridae,-0.769335,-0.116326,4.939299
genus,Salasvirus,7,Podoviridae,-0.796493,-0.143268,5.086215
genus,Teetrevirus,17,Autographiviridae,-0.770567,-0.111147,4.927222
genus,Teseptimavirus,19,Autographiviridae,-0.773339,-0.110266,4.93192
genus,Bocaparvovirus,37,Parvoviridae,-0.906117,-0.061627,4.986066
genus,Protoparvovirus,14,Parvoviridae,-0.886317,-0.092802,5.035965
genus,Erythroparvovirus,7,Parvoviridae,-0.859652,-0.113487,4.963184
genus,Dependoparvovirus,17,Parvoviridae,-0.887835,-0.079793,4.987574
genus,Begomovirus,462,Geminiviridae,-0.866565,-0.092706,5.08002
genus,Mastrevirus,41,Geminiviridae,-0.880952,-0.110141,5.064626
genus,Curtovirus,4,Geminiviridae,-0.842937,-0.134538,5.149664
genus,Gequatrovirus,4,Microviridae,-0.775684,-0.125711,4.97587
genus,Alphatrevirus,11,Microviridae,-0.80093,-0.112863,4.981912
genus,Sinsheimervirus,1,Microviridae,-0.783648,-0.127619,4.984405
genus,Vespertiliovirus,3,Plectroviridae,-0.917107,-0.259647,5.593571
genus,Spiromicrovirus,1,Microviridae,-0.797017,-0.14965,5.149782
genus,Coriovirus,1,Inoviridae,-0.802551,-0.105925,4.851481
genus,Inovirus,2,Inoviridae,-0.764946,-0.163068,4.938169
genus,Lineavirus,2,Inoviridae,-0.7329,-0.130216,4.810409
genus,Infulavirus,1,Inoviridae,-0.747764,-0.153277,4.909695
genus,Tertilicivirus,1,Inoviridae,-0.780206,-0.161771,4.936796
genus,Cystovirus,7,Cystoviridae,-0.716878,-0.152429,4.842753
genus,Rotavirus,9,Reoviridae,-0.775041,-0.154425,5.116491
genus,Phytoreovirus,4,Reoviridae,-0.74596,-0.150305,4.974928
genus,Fijivirus,7,Reoviridae,-0.820732,-0.16301,5.173803
genus,Avibirnavirus,1,Birnaviridae,-0.75114,-0.135219,4.888219
genus,Aquabirnavirus,4,Birnaviridae,-0.744762,-0.124828,4.917358
genus,Totivirus,10,Totiviridae,-0.805093,-0.131508,4.986193
genus,Alphavirus,33,Togaviridae,-0.760694,-0.132106,4.915424
genus,Rubivirus,1,Matonaviridae,-0.849416,-0.061429,4.782207
genus,Alphaarterivirus,1,Arteriviridae,-0.786082,-0.168476,4.912008
genus,Gammaarterivirus,1,Arteriviridae,-0.779573,-0.173454,4.949405
genus,Betaarterivirus,3,Arteriviridae,-0.80187,-0.153446,4.927021
genus,Flavivirus,83,Flaviviridae,-0.771474,-0.150664,4.957755
genus,Pestivirus,14,Flaviviridae,-0.745744,-0.182834,5.053639
genus,Gammacoronavirus,5,Coronaviridae,-0.831824,-0.170403,5.06096
genus,Betacoronavirus,19,Coronaviridae,-0.8112,-0.169628,5.025032
genus,Alphacoronavirus,24,Coronaviridae,-0.824759,-0.166704,5.024804
genus,Torovirus,7,Tobaniviridae,-0.865849,-0.177106,5.164121
genus,Respirovirus,7,Paramyxoviridae,-0.713247,-0.147189,5.000151
genus,Orthorubulavirus,8,Paramyxoviridae,-0.734614,-0.16385,4.977843
genus,Morbillivirus,7,Paramyxoviridae,-0.723653,-0.158693,4.978361
genus,Orthopneumovirus,5,Pneumoviridae,-0.727046,-0.18145,5.076433
genus,Marburgvirus,1,Filoviridae,-0.781917,-0.141414,5.035504
genus,Vesiculovirus,16,Rhabdoviridae,-0.81244,-0.147814,5.08702
genus,Novirhabdovirus,4,Rhabdoviridae,-0.72309,-0.156124,4.993518
genus,Lyssavirus,17,Rhabdoviridae,-0.793533,-0.157612,5.090896
genus,Ephemerovirus,9,Rhabdoviridae,-0.793148,-0.16702,5.186167
genus,Nucleorhabdovirus,9,Rhabdoviridae,-0.760332,-0.149777,5.01205
genus,Thogotovirus,3,Orthomyxoviridae,-0.778096,-0.155937,5.089341
genus,Gammainfluenzavirus,1,Orthomyxoviridae,-0.720447,-0.160088,5.003587
genus,Orthobunyavirus,74,Peribunyaviridae,-0.785716,-0.177355,5.15675
genus,Phlebovirus,22,Phenuiviridae,-0.767289,-0.142299,4.997866
genus,Uukuvirus,3,Phenuiviridae,-0.806555,-0.147217,5.084342
genus,Orthonairovirus,14,Nairoviridae,-0.728139,-0.154523,5.000722
genus,Orthotospovirus,20,Tospoviridae,-0.744575,-0.174261,5.087341
genus,Mammarenavirus,36,Arenaviridae,-0.759087,-0.16833,5.084618
genus,Gammaretrovirus,21,Retroviridae,-0.764855,-0.145089,4.9726
genus,Spumavirus,2,Retroviridae,-0.805283,-0.140813,5.066646
genus,Lentivirus,12,Retroviridae,-0.80814,-0.137339,5.085948
genus,Betaretrovirus,11,Retroviridae,-0.793783,-0.153763,5.015447
genus,Alpharetrovirus,10,Retroviridae,-0.732162,-0.131965,4.846715
genus,Deltaretrovirus,8,Retroviridae,-0.807692,-0.166032,5.017716
genus,Lagovirus,3,Caliciviridae,-0.769366,-0.143254,4.883979
genus,Vesivirus,10,Caliciviridae,-0.79303,-0.131035,4.944535
genus,Alphacarmovirus,7,Tombusviridae,-0.778641,-0.142857,4.993997
genus,Gammacarmovirus,4,Tombusviridae,-0.758854,-0.129985,4.907491
genus,Betacarmovirus,4,Tombusviridae,-0.782026,-0.136576,4.96572
genus,Levivirus,6,Leviviridae,-0.789459,-0.145934,5.027066
genus,Allolevivirus,3,Leviviridae,-0.790391,-0.136586,5.011336
genus,Luteovirus,13,Luteoviridae,-0.77292,-0.121853,4.987243
genus,Polerovirus,33,Luteoviridae,-0.802164,-0.109349,4.946586
genus,Alphanecrovirus,4,Tombusviridae,-0.805913,-0.119287,4.99476
genus,Betanecrovirus,3,Tombusviridae,-0.796477,-0.14727,5.024329
genus,Parechovirus,5,Picornaviridae,-0.803619,-0.147857,5.023989
genus,Enterovirus,29,Picornaviridae,-0.799231,-0.145263,4.982207
genus,Hepatovirus,11,Picornaviridae,-0.80368,-0.164107,5.077178
genus,Cardiovirus,5,Picornaviridae,-0.839783,-0.130888,4.999097
genus,Aphthovirus,5,Picornaviridae,-0.808376,-0.147944,4.983112
genus,Cripavirus,6,Dicistroviridae,-0.810308,-0.149446,5.07819
genus,Machlomovirus,1,Tombusviridae,-0.803234,-0.119337,5.002695
genus,Sobemovirus,18,Solemoviridae,-0.775487,-0.118954,4.892835
genus,Tombusvirus,16,Tombusviridae,-0.732766,-0.146488,4.927218
genus,Tymovirus,26,Tymoviridae,-0.803276,-0.147513,4.973482
genus,Closterovirus,16,Closteroviridae,-0.771309,-0.153102,5.010016
genus,Carlavirus,57,Betaflexiviridae,-0.793713,-0.14949,5.0352
genus,Trichovirus,7,Betaflexiviridae,-0.807277,-0.142665,5.087912
genus,Potexvirus,41,Alphaflexiviridae,-0.796569,-0.148958,5.018362
genus,Potyvirus,169,Potyviridae,-0.786914,-0.14093,5.057383
genus,Tobamovirus,37,Virgaviridae,-0.77442,-0.160055,5.053337
genus,Comovirus,11,Secoviridae,-0.794535,-0.156913,5.017902
genus,Dianthovirus,3,Tombusviridae,-0.767679,-0.133722,4.987955
genus,Nepovirus,30,Secoviridae,-0.787175,-0.151371,4.976157
genus,Alphanodavirus,5,Nodaviridae,-0.765759,-0.109416,4.868481
genus,Tobravirus,3,Virgaviridae,-0.77668,-0.147091,5.062296
genus,Bromovirus,6,Bromoviridae,-0.79343,-0.124965,5.011657
genus,Cucumovirus,4,Bromoviridae,-0.779357,-0.117025,4.95035
genus,Ilarvirus,25,Bromoviridae,-0.77636,-0.144628,5.025974
genus,Alfamovirus,1,Bromoviridae,-0.775111,-0.145615,4.992448
genus,Hordeivirus,3,Virgaviridae,-0.753621,-0.144525,4.979864
genus,Tenuivirus,8,Phenuiviridae,-0.770899,-0.172047,5.122009
genus,Mosigvirus,11,Myoviridae,-0.788157,-0.148201,5.065911
genus,Phietavirus,45,Siphoviridae,-0.776923,-0.148647,5.114386
genus,Eganvirus,5,Myoviridae,-0.729477,-0.126302,4.887552
genus,Allexivirus,12,Alphaflexiviridae,-0.78619,-0.111596,4.962397
genus,Albetovirus,2,,-0.693233,-0.102591,4.837093
genus,Idaeovirus,3,Mayoviridae,-0.77122,-0.148352,5.024942
genus,Bymovirus,6,Potyviridae,-0.798814,-0.131952,5.004017
genus,Deltavirus,3,,-0.685347,-0.086228,4.942394
genus,Ambidensovirus,5,Parvoviridae,-0.832318,-0.088343,4.927594
genus,Leishmaniavirus,4,Totiviridae,-0.798134,-0.116598,4.931622
genus,Omegatetravirus,3,Alphatetraviridae,-0.766887,-0.104325,4.824441
genus,Babuvirus,3,Nanoviridae,-0.848481,-0.146574,5.187852
genus,Gyrovirus,9,Anelloviridae,-0.892789,-0.064557,5.020206
genus,Avihepadnavirus,7,Hepadnaviridae,-0.796436,-0.165823,5.107179
genus,Iflavirus,24,Iflaviridae,-0.830366,-0.14224,5.06294
genus,Sequivirus,3,Secoviridae,-0.76472,-0.151942,4.952845
genus,Virtovirus,2,,-0.74739,-0.132323,4.98283
genus,Acidovorax,78,Comamonadaceae,-0.728726,-0.141217,4.811169
genus,Azoarcus,19,Zoogloeaceae,-0.734478,-0.138652,4.838603
genus,Globicatella,4,Aerococcaceae,-0.752773,-0.179729,5.075436
genus,Brevundimonas,67,Caulobacteraceae,-0.724013,-0.128245,4.774434
genus,Rarobacter,3,Rarobacteraceae,-0.69621,-0.123599,4.713416
genus,Suttonella,3,Cardiobacteriaceae,-0.756516,-0.160776,4.987902
